timestamp,device_id,cpu_usage_idle,mem_total,mem_used,system_load1,system_load15,system_load5
1723125420,vm101,99.6492985971,4097830912,1992564736,0,0,0
1723125430,vm101,99.5995995996,4097830912,1992560640,0,0,0
1723125440,vm101,99.6995493239,4097830912,1992560640,0,0,0
1723125450,vm101,99.5993990986,4097830912,1992560640,0,0,0
1723125460,vm101,99.5495495495,4097830912,1992560640,0,0,0
1723125470,vm101,99.39969985,4097830912,2014720000,0,0,0
1723125480,vm101,99.6492985971,4097830912,2014720000,0,0,0
1723125490,vm101,99.5995995996,4097830912,2014720000,0,0,0
1723125500,vm101,99.6498249124,4097830912,2014720000,0,0,0
1723125510,vm101,99.5995995996,4097830912,1985318912,0,0,0
1723125520,vm101,99.6494742113,4097830912,1985314816,0,0,0
1723125530,vm101,99.6496496496,4097830912,1985314816,0,0,0
1723125540,vm101,99.6995493239,4097830912,1985314816,0,0,0
1723125550,vm101,99.4997498749,4097830912,1985314816,0,0,0
1723125560,vm101,99.6494742113,4097830912,1985314816,0,0,0
1723125570,vm101,99.6995493239,4097830912,1985314816,0,0,0
1723125580,vm101,99.5995995996,4097830912,1985314816,0,0,0
1723125590,vm101,99.5,4097830912,1985314816,0,0,0
1723125600,vm101,99.6995493239,4097830912,1985314816,0,0,0
1723125610,vm101,99.4491737606,4097830912,1985560576,0,0,0
1723125620,vm101,99.6995493239,4097830912,1985560576,0,0,0
1723125630,vm101,99.7494989979,4097830912,1985560576,0,0,0
1723125640,vm101,99.5995995996,4097830912,1985560576,0,0,0
1723125650,vm101,99.6995493239,4097830912,1985560576,0,0,0
1723125660,vm101,99.7496244366,4097830912,1985560576,0,0,0
1723125670,vm101,99.3993993993,4097830912,1986334720,0,0,0
1723125680,vm101,99.6492985971,4097830912,1986334720,0,0,0
1723125690,vm101,99.6995493239,4097830912,1986334720,0,0,0
1723125700,vm101,99.5993990986,4097830912,1986330624,0,0,0
1723125710,vm101,99.6995493239,4097830912,1986330624,0,0,0
1723125720,vm101,98.7481221832,4097830912,1986330624,0,0,0
1723125730,vm101,99.6492985971,4097830912,1986330624,0,0,0
1723125740,vm101,99.6498249124,4097830912,1986330624,0,0,0
1723125750,vm101,99.5495495495,4097830912,1986330624,0,0,0
1723125760,vm101,99.6995493239,4097830912,1986560000,0,0,0
1723125770,vm101,99.6496496496,4097830912,1986560000,0,0,0
1723125780,vm101,99.7494989979,4097830912,1986560000,0,0,0
1723125790,vm101,99.5993990986,4097830912,1986555904,0,0,0
1723125800,vm101,99.5997999,4097830912,1986555904,0,0,0
1723125810,vm101,99.5989974937,4097830912,1986555904,0,0,0
1723125820,vm101,99.3496748374,4097830912,1986555904,0,0,0
1723125830,vm101,99.5993990986,4097830912,1986555904,0,0,0
1723125840,vm101,99.5493239859,4097830912,1986555904,0,0,0
1723125850,vm101,99.3483709273,4097830912,1986555904,0,0,0
1723125860,vm101,99.4997498749,4097830912,1986555904,0,0,0
1723125870,vm101,99.4491737606,4097830912,1987072000,0,0,0
1723125880,vm101,99.35,4097830912,1987067904,0,0,0
1723125890,vm101,99.5989974937,4097830912,1987067904,0,0,0
1723125900,vm101,99.4497248624,4097830912,1987067904,0,0,0
1723125910,vm101,99.4987468671,4097830912,1987067904,0,0,0
1723125920,vm101,99.6496496496,4097830912,1987842048,0,0,0
1723125930,vm101,99.5004995004,4097830912,1987842048,0,0,0
1723125940,vm101,99.5490981963,4097830912,1987842048,0,0,0
1723125950,vm101,99.6993987975,4097830912,1987842048,0,0,0
1723125960,vm101,99.5497748874,4097830912,1987842048,0,0,0
1723125970,vm101,99.4488977955,4097830912,1988096000,0,0,0
1723125980,vm101,99.6494742113,4097830912,1988096000,0,0,0
1723125990,vm101,99.5993990986,4097830912,1988096000,0,0,0
1723126000,vm101,99.4502748625,4097830912,1988096000,0,0,0
1723126010,vm101,99.6995493239,4097830912,1988096000,0,0,0
1723126020,vm101,99.4997498749,4097830912,1988096000,0,0,0
1723126030,vm101,99.649122807,4097830912,1988091904,0,0,0
1723126040,vm101,99.6995493239,4097830912,1988091904,0,0,0
1723126050,vm101,99.7496244366,4097830912,1988091904,0,0,0
1723126060,vm101,99.5993990986,4097830912,1988091904,0,0,0
1723126070,vm101,99.5997999,4097830912,1988091904,0,0,0
1723126080,vm101,99.5997999,4097830912,1988091904,0,0,0
1723126090,vm101,99.6492985971,4097830912,1988087808,0,0,0
1723126100,vm101,99.7496244366,4097830912,1988087808,0,0,0
1723126110,vm101,99.6995493239,4097830912,1988087808,0,0,0
1723126120,vm101,99.6496496496,4097830912,1988087808,0,0,0
1723126130,vm101,99.7494989979,4097830912,1988087808,0,0,0
1723126140,vm101,99.6496496496,4097830912,1988087808,0,0,0
1723126150,vm101,99.5497748874,4097830912,1988087808,0,0,0
1723126160,vm101,99.7494989979,4097830912,1988087808,0,0,0
1723126170,vm101,99.7496244366,4097830912,1988087808,0,0,0
1723126180,vm101,99.5995995996,4097830912,1988083712,0,0,0
1723126190,vm101,99.7496244366,4097830912,1988083712,0,0,0
1723126200,vm101,99.5495495495,4097830912,1988083712,0,0,0
1723126210,vm101,99.5991983967,4097830912,1988083712,0,0,0
1723126220,vm101,99.5995995996,4097830912,1988079616,0,0,0
1723126230,vm101,99.4997498749,4097830912,1988079616,0,0,0
1723126240,vm101,99.5495495495,4097830912,1988079616,0,0,0
1723126250,vm101,99.6489468405,4097830912,1988079616,0,0,0
1723126260,vm101,99.6492985971,4097830912,1988079616,0,0,0
1723126270,vm101,99.39969985,4097830912,1988075520,0,0,0
1723126280,vm101,99.6993987975,4097830912,1988075520,0,0,0
1723126290,vm101,99.6995493239,4097830912,1988075520,0,0,0
1723126300,vm101,99.6993987975,4097830912,1988075520,0.15,0.01,0.03
1723126310,vm101,99.6995493239,4097830912,1988075520,0.12,0.01,0.03
1723126320,vm101,99.2996498249,4097830912,1988075520,0.1,0.01,0.03
1723126330,vm101,99.5993990986,4097830912,1988075520,0.09,0.01,0.03
1723126340,vm101,99.6995493239,4097830912,1988075520,0.07,0.01,0.03
1723126350,vm101,99.7494989979,4097830912,1988075520,0.06,0.01,0.03
1723126360,vm101,99.6995493239,4097830912,1988071424,0.05,0,0.02
1723126370,vm101,99.6,4097830912,1988071424,0.04,0,0.02
1723126380,vm101,99.6496496496,4097830912,1988071424,0.12,0.01,0.04
1723126390,vm101,99.5993990986,4097830912,1988071424,0.1,0.01,0.04
1723126400,vm101,99.6496496496,4097830912,1988071424,0.08,0.01,0.04
1723126410,vm101,99.6996996997,4097830912,1988071424,0.07,0.01,0.03
1723126420,vm101,99.4994994994,4097830912,1988071424,0.06,0,0.03
1723126430,vm101,99.6496496496,4097830912,1988071424,0.05,0,0.03
1723126440,vm101,99.6995493239,4097830912,1988071424,0.04,0,0.03
1723126450,vm101,99.5495495495,4097830912,1988067328,0.03,0,0.03
1723126460,vm101,99.6996996996,4097830912,1988067328,0.03,0,0.03
1723126470,vm101,99.5995995996,4097830912,1988067328,0.02,0,0.03
1723126480,vm101,99.6993987975,4097830912,1988067328,0.02,0,0.02
1723126490,vm101,99.6995493239,4097830912,1988067328,0.02,0,0.02
1723126500,vm101,99.6496496496,4097830912,1988067328,0.01,0,0.02
1723126510,vm101,99.39969985,4097830912,1988067328,0.01,0,0.02
1723126520,vm101,99.4994994994,4097830912,1988296704,0.01,0,0.02
1723126530,vm101,99.6993987975,4097830912,1988296704,0.01,0,0.02
1723126540,vm101,99.5995995996,4097830912,1988292608,0,0,0.02
1723126550,vm101,99.5993990986,4097830912,1988292608,0,0,0.02
1723126560,vm101,99.5495495495,4097830912,1988292608,0,0,0.02
1723126570,vm101,99.5991983967,4097830912,1988808704,0,0,0.02
1723126580,vm101,99.5495495495,4097830912,1988808704,0,0,0.02
1723126590,vm101,99.6,4097830912,1988812800,0,0,0.01
1723126600,vm101,99.7493734335,4097830912,1988812800,0,0,0.01
1723126610,vm101,99.6995493239,4097830912,1988812800,0,0,0.01
1723126620,vm101,99.5995995996,4097830912,1989328896,0,0,0.01
1723126630,vm101,99.3990986479,4097830912,1989324800,0,0,0.01
1723126640,vm101,99.6492985971,4097830912,1989324800,0,0,0.01
1723126650,vm101,99.3503248375,4097830912,1989324800,0,0,0.01
1723126660,vm101,99.5987963891,4097830912,1989324800,0,0,0.01
1723126670,vm101,99.5495495495,4097830912,1989324800,0,0,0.01
1723126680,vm101,99.6492985971,4097830912,1989324800,0,0,0.01
1723126690,vm101,99.4491737606,4097830912,1989324800,0,0,0
1723126700,vm101,99.7492477432,4097830912,1989324800,0,0,0
1723126710,vm101,99.5995995996,4097830912,1989324800,0,0,0
1723126720,vm101,99.5495495495,4097830912,1989320704,0,0,0
1723126730,vm101,99.5493239859,4097830912,1989320704,0,0,0
1723126740,vm101,99.5493239859,4097830912,1989320704,0,0,0
1723126750,vm101,99.4486215538,4097830912,1989320704,0,0,0
1723126760,vm101,99.5,4097830912,1989320704,0,0,0
1723126770,vm101,99.5991983967,4097830912,1989320704,0,0,0
1723126780,vm101,99.5991983967,4097830912,1989320704,0,0,0
1723126790,vm101,99.5997999,4097830912,1989320704,0,0,0
1723126800,vm101,99.5997999,4097830912,1989320704,0,0,0
1723126810,vm101,99.0986479719,4097830912,1989320704,0,0,0
1723126820,vm101,99.6494742113,4097830912,1989316608,0,0,0
1723126830,vm101,99.6498249124,4097830912,1989316608,0,0,0
1723126840,vm101,99.7493734335,4097830912,1989316608,0,0,0
1723126850,vm101,99.5495495495,4097830912,1989316608,0,0,0
1723126860,vm101,99.5495495495,4097830912,1989316608,0,0,0
1723126870,vm101,99.5493239859,4097830912,1989316608,0,0,0
1723126880,vm101,99.6492985971,4097830912,1989316608,0,0,0
1723126890,vm101,99.5995995996,4097830912,1989316608,0,0,0
1723126900,vm101,99.6492985971,4097830912,1989316608,0,0,0
1723126910,vm101,99.5997999,4097830912,1989316608,0,0,0
1723126920,vm101,99.3493493493,4097830912,1989316608,0,0,0
1723126930,vm101,99.5493239859,4097830912,1989312512,0,0,0
1723126940,vm101,99.5997999,4097830912,1989312512,0,0,0
1723126950,vm101,99.7493734335,4097830912,1989312512,0,0,0
1723126960,vm101,99.5995995996,4097830912,1989312512,0,0,0
1723126970,vm101,99.5995995996,4097830912,1989312512,0,0,0
1723126980,vm101,99.6496496496,4097830912,1989312512,0,0,0
1723126990,vm101,99.4494494494,4097830912,1989312512,0,0,0
1723127000,vm101,99.6995493239,4097830912,1989312512,0,0,0
1723127010,vm101,99.6496496496,4097830912,1989312512,0,0,0
1723127020,vm101,99.5495495495,4097830912,1989308416,0,0,0
1723127030,vm101,99.4994994994,4097830912,1989308416,0,0,0
1723127040,vm101,99.5995995996,4097830912,1989308416,0,0,0
1723127050,vm101,99.4497248624,4097830912,1989308416,0,0,0
1723127060,vm101,99.5993990986,4097830912,1989308416,0,0,0
1723127070,vm101,99.6492985971,4097830912,1989824512,0,0,0
1723127080,vm101,99.5497748874,4097830912,1989722112,0,0,0
1723127090,vm101,99.5989974937,4097830912,1989693440,0,0,0
1723127100,vm101,99.6494742113,4097830912,1989693440,0,0,0
1723127110,vm101,99.4491737606,4097830912,1989689344,0,0,0
1723127120,vm101,99.5495495495,4097830912,1989689344,0,0,0
1723127130,vm101,99.7494989979,4097830912,1989689344,0,0,0
1723127140,vm101,99.4997498749,4097830912,1989689344,0,0,0
1723127150,vm101,99.6995493239,4097830912,1989689344,0,0,0
1723127160,vm101,99.6993987975,4097830912,1989689344,0,0,0
1723127170,vm101,99.3993993994,4097830912,1990205440,0,0,0
1723127180,vm101,99.5495495495,4097830912,1990205440,0,0,0
1723127190,vm101,99.5995995996,4097830912,1990205440,0,0,0
1723127200,vm101,99.6995493239,4097830912,1990201344,0,0,0
1723127210,vm101,99.5997999,4097830912,1990201344,0,0,0
1723127220,vm101,99.5495495495,4097830912,1990201344,0,0,0
1723127230,vm101,99.24887331,4097830912,1990230016,0,0,0
1723127240,vm101,99.55,4097830912,1990230016,0,0,0
1723127250,vm101,99.6494742113,4097830912,1990230016,0,0,0
1723127260,vm101,99.5991983967,4097830912,1990230016,0,0,0
1723127270,vm101,99.5502248875,4097830912,1990230016,0,0,0
1723127280,vm101,99.6995493239,4097830912,1990230016,0,0,0
1723127290,vm101,99.6992481203,4097830912,1990225920,0,0,0
1723127300,vm101,99.6496496496,4097830912,1990225920,0,0,0
1723127310,vm101,99.6496496496,4097830912,1990225920,0,0,0
1723127320,vm101,99.6498249124,4097830912,1990225920,0,0,0
1723127330,vm101,99.6995493239,4097830912,1990225920,0,0,0
1723127340,vm101,99.6996996997,4097830912,1990225920,0.07,0,0.02
1723127350,vm101,99.5495495495,4097830912,1990225920,0.06,0,0.02
1723127360,vm101,99.6996996996,4097830912,1990225920,0.05,0,0.01
1723127370,vm101,99.5995995996,4097830912,1990225920,0.04,0,0.01
1723127380,vm101,99.6492985971,4097830912,1990221824,0.04,0,0.01
1723127390,vm101,99.6996996997,4097830912,1990221824,0.03,0,0.01
1723127400,vm101,99.7494989979,4097830912,1990221824,0.02,0,0.01
1723127410,vm101,99.39969985,4097830912,1990221824,0.02,0,0.01
1723127420,vm101,99.6992481203,4097830912,1990225920,0.02,0,0.01
1723127430,vm101,99.5495495495,4097830912,1990225920,0.01,0,0.01
1723127440,vm101,99.649122807,4097830912,1990225920,0.01,0,0.01
1723127450,vm101,99.4997498749,4097830912,1990225920,0.01,0,0.01
1723127460,vm101,99.1995997999,4097830912,1989931008,0.01,0,0
1723127470,vm101,99.4992488733,4097830912,1989926912,0.01,0,0
1723127480,vm101,99.649122807,4097830912,1989926912,0,0,0
1723127490,vm101,99.4502748625,4097830912,1989926912,0,0,0
1723127500,vm101,99.4494494494,4097830912,1990184960,0,0,0
1723127510,vm101,99.5995995996,4097830912,1990053888,0,0,0
1723127520,vm101,99.2996498249,4097830912,1990053888,0.08,0.01,0.02
1723127530,vm101,99.4989979959,4097830912,1990053888,0.07,0,0.02
1723127540,vm101,99.7496244366,4097830912,1990053888,0.06,0,0.01
1723127550,vm101,99.7494989979,4097830912,1990053888,0.05,0,0.01
1723127560,vm101,77.3273273273,4097830912,2069757952,0.12,0.01,0.03
1723127570,vm101,62.3246492986,4097830912,2177622016,0.26,0.02,0.06
1723127580,vm101,51.0040160643,4097830912,2180575232,0.37,0.03,0.09
1723127590,vm101,42.042042042046,4097830912,1538314240,0.55,0.04,0.14
1723127600,vm101,1.151727591384,4097830912,1648615424,1.08,0.09,0.27
1723127610,vm101,8.475426278838,4097830912,1946382336,1.14,0.1,0.31
1723127620,vm101,87.3309964947,4097830912,1962635264,1.04,0.11,0.31
1723127630,vm101,99.4997498749,4097830912,1962631168,0.88,0.11,0.3
1723127640,vm101,99.5991983967,4097830912,1962631168,0.74,0.1,0.29
1723127650,vm101,98.3491745872,4097830912,1962889216,0.63,0.1,0.28
1723127660,vm101,99.4992488733,4097830912,1962893312,0.53,0.1,0.27
1723127670,vm101,99.4488977955,4097830912,1964437504,0.45,0.1,0.26
1723127680,vm101,99.5993990986,4097830912,1964433408,0.38,0.1,0.26
1723127690,vm101,99.39969985,4097830912,1964433408,0.32,0.09,0.25
1723127700,vm101,99.4,4097830912,1964433408,0.27,0.09,0.24
1723127710,vm101,99.4491737606,4097830912,1964433408,0.23,0.09,0.23
1723127720,vm101,99.5490981963,4097830912,1965465600,0.19,0.09,0.22
1723127730,vm101,99.4994994995,4097830912,1965465600,0.16,0.09,0.21
1723127740,vm101,99.5493239859,4097830912,1965473792,0.14,0.09,0.21
1723127750,vm101,99.5495495495,4097830912,1965473792,0.12,0.09,0.2
1723127760,vm101,99.049049049,4097830912,1965473792,0.1,0.09,0.19
1723127770,vm101,99.049049049,4097830912,1965989888,0.08,0.08,0.18
1723127780,vm101,99.5995995996,4097830912,1965989888,0.07,0.08,0.18
1723127790,vm101,99.5993990986,4097830912,1965989888,0.06,0.08,0.17
1723127800,vm101,99.5997999,4097830912,1965985792,0.05,0.08,0.17
1723127810,vm101,99.6492985971,4097830912,1965985792,0.04,0.08,0.16
1723127820,vm101,99.45,4097830912,1965985792,0.03,0.08,0.15
1723127830,vm101,99.5495495495,4097830912,1965985792,0.03,0.08,0.15
1723127840,vm101,99.5495495495,4097830912,1965985792,0.02,0.08,0.14
1723127850,vm101,99.5495495495,4097830912,1965985792,0.02,0.08,0.14
1723127860,vm101,99.5991983968,4097830912,1965985792,0.02,0.08,0.13
1723127870,vm101,99.5495495495,4097830912,1971425280,0.01,0.07,0.13
1723127880,vm101,99.6494742113,4097830912,1971425280,0.01,0.07,0.12
1723127890,vm101,99.5490981964,4097830912,1971421184,0.01,0.07,0.12
1723127900,vm101,99.5502248875,4097830912,1971478528,0.01,0.07,0.11
1723127910,vm101,99.6995493239,4097830912,1971494912,0,0.07,0.11
1723127920,vm101,99.5997999,4097830912,1971494912,0,0.07,0.11
1723127930,vm101,99.5493239859,4097830912,1971503104,0,0.07,0.1
1723127940,vm101,99.6995493239,4097830912,1971503104,0,0.07,0.1
1723127950,vm101,99.4494494494,4097830912,1971499008,0,0.07,0.09
1723127960,vm101,99.6496496496,4097830912,1971499008,0,0.07,0.09
1723127970,vm101,99.5495495495,4097830912,1971499008,0,0.06,0.09
1723127980,vm101,99.5495495495,4097830912,1971499008,0,0.06,0.08
1723127990,vm101,99.6496496496,4097830912,1971499008,0,0.06,0.08
1723128000,vm101,99.6494742113,4097830912,1971499008,0,0.06,0.08
1723128010,vm101,99.5991983967,4097830912,1971499008,0,0.06,0.08
1723128020,vm101,99.4,4097830912,1971499008,0,0.06,0.07
1723128030,vm101,99.5495495495,4097830912,1971499008,0,0.06,0.07
1723128040,vm101,99.5493239859,4097830912,1972264960,0,0.06,0.07
1723128050,vm101,99.5995995996,4097830912,1972264960,0,0.06,0.06
1723128060,vm101,99.6995493239,4097830912,1972264960,0,0.06,0.06
1723128070,vm101,99.39969985,4097830912,1972264960,0,0.06,0.06
1723128080,vm101,99.5997999,4097830912,1972264960,0,0.05,0.06
1723128090,vm101,99.6992481202,4097830912,1972264960,0,0.05,0.05
1723128100,vm101,99.5497748874,4097830912,1972264960,0,0.05,0.05
1723128110,vm101,99.6496496496,4097830912,1972264960,0,0.05,0.05
1723128120,vm101,96.6432865731,4097830912,1981296640,0.16,0.06,0.08
1723128130,vm101,99.45,4097830912,1981292544,0.13,0.06,0.08
1723128140,vm101,99.6498249124,4097830912,1981292544,0.11,0.06,0.08
1723128150,vm101,99.6995493239,4097830912,1981292544,0.17,0.06,0.09
1723128160,vm101,99.5995995996,4097830912,1981292544,0.14,0.06,0.09
1723128170,vm101,99.4997498749,4097830912,1981808640,0.12,0.06,0.08
1723128180,vm101,99.5993990986,4097830912,1985228800,0.1,0.06,0.08
1723128190,vm101,99.5493239859,4097830912,1986473984,0.09,0.06,0.08
1723128200,vm101,99.6995493239,4097830912,1995313152,0.07,0.06,0.07
1723128210,vm101,99.6496496496,4097830912,2008428544,0.14,0.06,0.09
1723128220,vm101,99.3993993993,4097830912,2008936448,0.12,0.06,0.08
1723128230,vm101,99.5488721804,4097830912,2008903680,0.1,0.06,0.08
1723128240,vm101,99.4497248624,4097830912,2009423872,0.08,0.06,0.08
1723128250,vm101,99.1991991992,4097830912,1977516032,0.07,0.06,0.08
1723128260,vm101,99.3993993993,4097830912,1994293248,0.06,0.06,0.07
1723128270,vm101,99.4486215538,4097830912,1977933824,0.05,0.06,0.07
1723128280,vm101,99.4497248624,4097830912,1994166272,0.04,0.06,0.07
1723128290,vm101,99.6496496496,4097830912,1994686464,0.04,0.06,0.06
1723128300,vm101,99.6494742113,4097830912,2003464192,0.03,0.06,0.06
1723128310,vm101,99,4097830912,2016108544,0.02,0.05,0.06
1723128320,vm101,99.5993990986,4097830912,2015854592,0.02,0.05,0.06
1723128330,vm101,99.5495495495,4097830912,2009149440,0.02,0.05,0.05
1723128340,vm101,99.5993990986,4097830912,2009149440,0.01,0.05,0.05
1723128350,vm101,99.6494742113,4097830912,2013343744,0.01,0.05,0.05
1723128360,vm101,99.40029985,4097830912,2013360128,0.01,0.05,0.05
1723128370,vm101,99.3993993994,4097830912,2013360128,0.01,0.05,0.05
1723128380,vm101,99.6996996996,4097830912,2013360128,0.15,0.06,0.08
1723128390,vm101,99.6496496496,4097830912,2013360128,0.13,0.06,0.08
1723128400,vm101,99.45,4097830912,2013360128,0.11,0.06,0.07
1723128410,vm101,99.6992481202,4097830912,2013360128,0.09,0.06,0.07
1723128420,vm101,99.4992488733,4097830912,2013360128,0.08,0.06,0.07
1723128430,vm101,99.0990990991,4097830912,1978839040,0.06,0.05,0.06
1723128440,vm101,99.649122807,4097830912,1983033344,0.05,0.05,0.06
1723128450,vm101,99.6494742113,4097830912,1983033344,0.05,0.05,0.06
1723128460,vm101,99.4997498749,4097830912,1991421952,0.04,0.05,0.06
1723128470,vm101,99.6995493239,4097830912,2003554304,0.03,0.05,0.05
1723128480,vm101,99.4992488733,4097830912,2018234368,0.03,0.05,0.05
1723128490,vm101,99.4491737606,4097830912,2018463744,0.02,0.05,0.05
1723128500,vm101,99.4992488733,4097830912,2018463744,0.02,0.05,0.05
1723128510,vm101,99.5490981963,4097830912,2018463744,0.02,0.05,0.05
1723128520,vm101,99.5493239859,4097830912,2018459648,0.01,0.05,0.04
1723128530,vm101,99.6494742113,4097830912,2018459648,0.01,0.04,0.04
1723128540,vm101,99.6995493239,4097830912,2018459648,0.01,0.04,0.04
1723128550,vm101,98.2473710565,4097830912,2018459648,0.01,0.04,0.04
1723128560,vm101,99.6494742113,4097830912,2018459648,0,0.04,0.04
1723128570,vm101,99.6496496496,4097830912,2018459648,0,0.04,0.03
1723128580,vm101,99.5993990986,4097830912,2018459648,0,0.04,0.03
1723128590,vm101,99.6496496496,4097830912,2018459648,0,0.04,0.03
1723128600,vm101,99.6498249124,4097830912,1985978368,0,0.04,0.03
1723128610,vm101,99.5493239859,4097830912,1985974272,0,0.04,0.03
1723128620,vm101,99.5995995996,4097830912,1988681728,0,0.04,0.03
1723128630,vm101,99.6494742113,4097830912,1990713344,0,0.03,0.03
1723128640,vm101,99.6496496496,4097830912,1990713344,0,0.03,0.02
1723128650,vm101,99.5495495495,4097830912,1990713344,0,0.03,0.02
1723128660,vm101,99.5995995996,4097830912,1990713344,0,0.03,0.02
1723128670,vm101,99.5995995996,4097830912,1990713344,0,0.03,0.02
1723128680,vm101,99.6995493239,4097830912,1990713344,0,0.03,0.02
1723128690,vm101,99.6498249124,4097830912,1989484544,0,0.03,0.02
1723128700,vm101,99.6494742113,4097830912,1989480448,0,0.03,0.02
1723128710,vm101,99.6995493239,4097830912,1989480448,0,0.03,0.02
1723128720,vm101,99.1991991992,4097830912,1989480448,0,0.03,0.02
1723128730,vm101,99.4989979959,4097830912,1993674752,0,0.02,0.02
1723128740,vm101,99.6496496496,4097830912,1993674752,0,0.02,0.02
1723128750,vm101,99.6996996997,4097830912,1993674752,0,0.02,0.01
1723128760,vm101,99.5995995996,4097830912,1993674752,0,0.02,0.01
1723128770,vm101,99.6496496496,4097830912,1993674752,0.08,0.03,0.03
1723128780,vm101,99.7494989979,4097830912,1993674752,0.07,0.03,0.03
1723128790,vm101,99.39969985,4097830912,1993670656,0.06,0.02,0.03
1723128800,vm101,99.7496244366,4097830912,1993670656,0.05,0.02,0.03
1723128810,vm101,99.6993987975,4097830912,1993670656,0.04,0.02,0.03
1723128820,vm101,99.2,4097830912,1993670656,0.03,0.02,0.02
1723128830,vm101,99.5495495495,4097830912,1993670656,0.03,0.02,0.02
1723128840,vm101,99.6494742113,4097830912,1993670656,0.02,0.02,0.02
1723128850,vm101,99.4994994994,4097830912,1993670656,0.02,0.02,0.02
1723128860,vm101,99.6996996997,4097830912,1993670656,0.02,0.02,0.02
1723128870,vm101,99.5495495495,4097830912,1993928704,0.01,0.02,0.02
1723128880,vm101,99.6496496496,4097830912,1993924608,0.01,0.02,0.02
1723128890,vm101,99.6496496496,4097830912,1993924608,0.01,0.02,0.02
1723128900,vm101,99.4997498749,4097830912,1993924608,0.01,0.01,0.02
1723128910,vm101,99.5493239859,4097830912,1993924608,0,0.01,0.02
1723128920,vm101,99.6995493239,4097830912,1993924608,0,0.01,0.01
1723128930,vm101,99.45,4097830912,1993924608,0,0.01,0.01
1723128940,vm101,99.6492985971,4097830912,1993924608,0,0.01,0.01
1723128950,vm101,99.6494742113,4097830912,1993924608,0,0.01,0.01
1723128960,vm101,99.5997999,4097830912,1993924608,0,0.01,0.01
1723128970,vm101,99.5495495495,4097830912,1993920512,0,0.01,0.01
1723128980,vm101,99.6993987975,4097830912,1993920512,0,0.01,0.01
1723128990,vm101,99.6496496496,4097830912,1993920512,0,0.01,0.01
1723129000,vm101,99.6496496496,4097830912,1993920512,0,0,0.01
1723129010,vm101,99.6001999,4097830912,1993936896,0,0,0.01
1723129020,vm101,99.649122807,4097830912,1994166272,0.07,0.01,0.02
1723129030,vm101,99.5493239859,4097830912,1994166272,0.06,0.01,0.02
1723129040,vm101,99.6996996996,4097830912,1994166272,0.05,0.01,0.02
1723129050,vm101,99.6496496496,4097830912,1994166272,0.04,0.01,0.02
1723129060,vm101,99.5995995996,4097830912,1994162176,0.04,0,0.02
1723129070,vm101,99.6494742113,4097830912,1994162176,0.03,0,0.02
1723129080,vm101,99.7494989979,4097830912,1994162176,0.02,0,0.02
1723129090,vm101,99.6492985971,4097830912,1994162176,0.02,0,0.02
1723129100,vm101,99.5995995996,4097830912,1994162176,0.02,0,0.01
1723129110,vm101,99.5993990986,4097830912,1994162176,0.01,0,0.01
1723129120,vm101,99.4994994995,4097830912,1994162176,0.01,0,0.01
1723129130,vm101,99.5991983967,4097830912,1994162176,0.01,0,0.01
1723129140,vm101,99.6995493239,4097830912,1994162176,0.01,0,0.01
1723129150,vm101,99.5495495495,4097830912,1994158080,0.01,0,0.01
1723129160,vm101,99.6496496496,4097830912,1994158080,0,0,0.01
1723129170,vm101,99.6996996997,4097830912,1994158080,0,0,0.01
1723129180,vm101,99.5993990986,4097830912,1994158080,0,0,0.01
1723129190,vm101,99.5997999,4097830912,1994158080,0,0,0.01
1723129200,vm101,99.6494742113,4097830912,1994158080,0,0,0
1723129210,vm101,99.4992488733,4097830912,1994153984,0,0,0
1723129220,vm101,99.6995493239,4097830912,1994153984,0,0,0
1723129230,vm101,99.6,4097830912,1994153984,0,0,0
1723129240,vm101,99.7494989979,4097830912,1994149888,0,0,0
1723129250,vm101,99.6498249124,4097830912,1994149888,0,0,0
1723129260,vm101,99.6993987975,4097830912,1994149888,0,0,0
1723129270,vm101,99.5493239859,4097830912,1994407936,0,0,0
1723129280,vm101,99.6,4097830912,1994407936,0,0,0
1723129290,vm101,99.5997999,4097830912,1994407936,0,0,0
1723129300,vm101,99.6492985971,4097830912,1994407936,0,0,0
1723129310,vm101,99.7496244366,4097830912,1994407936,0,0,0
1723129320,vm101,99.4491737606,4097830912,1994407936,0,0,0
1723129330,vm101,99.5995995995,4097830912,1994407936,0,0,0
1723129340,vm101,99.7496244366,4097830912,1994407936,0,0,0
1723129350,vm101,99.4497248624,4097830912,1994342400,0,0,0
1723129360,vm101,99.6995493239,4097830912,1994338304,0,0,0
1723129370,vm101,99.7497497497,4097830912,1994338304,0,0,0
1723129380,vm101,99.6496496496,4097830912,1994338304,0,0,0
1723129390,vm101,99.5488721804,4097830912,1994338304,0,0,0
1723129400,vm101,99.6996996996,4097830912,1994338304,0,0,0
1723129410,vm101,99.7494989979,4097830912,1994338304,0,0,0
1723129420,vm101,99.4497248624,4097830912,1994338304,0.15,0.01,0.03
1723129430,vm101,99.5995995996,4097830912,1994338304,0.12,0.01,0.03
1723129440,vm101,99.5991983967,4097830912,1994338304,0.1,0.01,0.03
1723129450,vm101,99.3990986479,4097830912,1994334208,0.09,0.01,0.03
